   NACA2412
   0.60066     -0.01548
   0.60567     -0.01531
   0.61069     -0.01515
   0.61571     -0.01498
   0.62073     -0.01482
   0.62575     -0.01465
   0.63077     -0.01448
   0.63579     -0.01431
   0.64082     -0.01414
   0.64584     -0.01397
   0.65086     -0.01380
   0.65589     -0.01363
   0.66091     -0.01346
   0.66594     -0.01329
   0.67097     -0.01311
   0.67600     -0.01294
   0.68103     -0.01277
   0.68606     -0.01259
   0.69109     -0.01242
   0.69612     -0.01224
   0.70115     -0.01207
   0.70618     -0.01189
   0.71122     -0.01172
   0.71625     -0.01154
   0.72129     -0.01136
   0.72632     -0.01119
   0.73136     -0.01101
   0.73640     -0.01083
   0.74144     -0.01066
   0.74648     -0.01048
   0.75152     -0.01030
   0.75656     -0.01012
   0.76160     -0.00994
   0.76665     -0.00977
   0.77169     -0.00959
   0.77674     -0.00941
   0.78178     -0.00923
   0.78683     -0.00905
   0.79188     -0.00887
   0.79693     -0.00869
   0.80198     -0.00851
   0.80703     -0.00833
   0.81208     -0.00815
   0.81713     -0.00797
   0.82219     -0.00779
   0.82724     -0.00761
   0.83230     -0.00743
   0.83736     -0.00725
   0.84241     -0.00707
   0.84747     -0.00689
   0.85253     -0.00671
   0.85759     -0.00653
   0.86266     -0.00635
   0.86772     -0.00616
   0.87278     -0.00598
   0.87785     -0.00580
   0.88291     -0.00562
   0.88798     -0.00543
   0.89305     -0.00525
   0.89812     -0.00506
   0.90319     -0.00488
   0.90826     -0.00470
   0.91333     -0.00451
   0.91841     -0.00432
   0.92348     -0.00414
   0.92856     -0.00395
   0.93364     -0.00376
   0.93871     -0.00357
   0.94379     -0.00339
   0.94887     -0.00320
   0.95396     -0.00301
   0.95904     -0.00281
   0.96412     -0.00262
   0.96921     -0.00243
   0.97430     -0.00224
   0.97938     -0.00204
   0.98447     -0.00185
   0.98956     -0.00165
   0.99466     -0.00145
   0.99975     -0.00125
